,Date,id,date_y,sun,moon,mercury,venus,mars,jupiter,saturn,uran,neptun,pluton,Open,High,Low,Close,Adj Close,Volume
995,1984-12-20,20078,2446055.0,268.7951341,242.9708871,256.0045618,313.2472963,326.3492745,288.8175419,233.5762812,254.6916688,271.0506617,214.0843707,0.122768,0.125,0.12220999999999999,0.12220999999999999,0.096252,139843200.0
996,1984-12-21,20079,2446056.0,269.8140328,257.0579614,255.3616812,314.4011381,327.1134503,289.0444623,233.6810752,254.7515659,271.0885637,214.1110277,0.12220999999999999,0.122768,0.11942,0.12053599999999999,0.094934,123894400.0
997,1984-12-24,20082,2446059.0,272.8715357,297.926327,254.507756,317.8481639,329.4066404,289.7286656,233.9907279,254.9300153,271.2021874,214.1881475,0.122768,0.123326,0.122768,0.122768,0.096692,67536000.0
998,1984-12-26,20084,2446061.0,274.9102016,323.617596,254.7588464,320.1330389,330.9356569,290.1873388,234.1929538,255.0477469,271.2779219,214.2370563,0.123326,0.12444200000000001,0.123326,0.123326,0.097131,67177600.0
999,1984-12-27,20085,2446062.0,275.9295575,336.0012916,255.0958158,321.2712108,331.7001452,290.4173532,234.2927402,255.1061977,271.3157188,214.2607366,0.123884,0.12444200000000001,0.123884,0.123884,0.097571,98761600.0
1000,1984-12-28,20086,2446063.0,276.9489071,348.1354026,255.5566961,322.4063953,332.4645884,290.6477892,234.3916207,255.1643583,271.3534613,214.2838972,0.123884,0.128906,0.123326,0.128348,0.101087,165334400.0
1001,1984-12-31,20089,2446066.0,280.0068169,23.76544464,257.5628292,325.7929282,334.7574435,291.3414271,234.6826882,255.3370189,271.4663205,214.3502527,0.130022,0.13058,0.130022,0.130022,0.102405,207760000.0
1002,1985-01-02,20091,2446068.0,282.0452465,47.71816132,259.3148553,328.0336353,336.2854348,291.8056031,234.8719546,255.4505309,271.5412105,214.3918804,0.130022,0.130022,0.12444200000000001,0.12444200000000001,0.09801,175302400.0
1003,1985-01-03,20092,2446069.0,283.0643976,59.9989773,260.2887878,329.1485404,337.0492047,292.0381583,234.965112,255.5067827,271.5785346,214.4119075,0.126674,0.130022,0.126674,0.126674,0.099768,166611200.0
1004,1985-01-04,20093,2446070.0,284.0835034,72.56787017,261.3184078,330.2596477,337.8128006,292.2709971,235.0572641,255.562684,271.6157678,214.4314056,0.126674,0.12723199999999998,0.125,0.126674,0.099768,137267200.0
1005,1985-01-07,20096,2446073.0,287.140537,112.2628883,264.6835399,333.5688851,340.1023613,292.9709768,235.3274887,255.7281401,271.7268059,214.486652,0.126674,0.12723199999999998,0.126116,0.126116,0.099329,170912000.0
1006,1985-01-08,20097,2446074.0,288.1594518,126.1048894,265.8814863,334.6634934,340.8650802,293.2047049,235.4154103,255.7824851,271.7635501,214.5039509,0.126116,0.12723199999999998,0.125,0.125,0.09845,141120000.0
1007,1985-01-09,20098,2446075.0,289.178321,140.1602813,267.1110879,335.7536455,341.6275419,293.4385917,235.5022167,255.8363976,271.8001359,214.5206743,0.128348,0.130022,0.128348,0.128348,0.101087,166723200.0
1008,1985-01-10,20099,2446076.0,290.1971499,154.3500555,268.3692108,336.8392124,342.3897397,293.6726163,235.587888,255.8898639,271.8365526,214.5368157,0.133929,0.134487,0.133929,0.133929,0.10548199999999999,277065600.0
1009,1985-01-11,20100,2446077.0,291.2159464,168.595862,269.6531367,337.9200672,343.1516726,293.9067628,235.6724084,255.9428748,271.8727941,214.5523733,0.133929,0.135045,0.131696,0.13281300000000001,0.104603,205049600.0
1010,1985-01-14,20103,2446080.0,294.2722182,211.0981429,273.6377539,341.1330753,345.4359309,294.6099131,235.9189514,256.0991287,271.9804537,214.5955727,0.136719,0.13783499999999999,0.136719,0.136719,0.107679,270435200.0
1011,1985-01-15,20104,2446081.0,295.2909425,225.0857763,275.0043495,342.1937648,346.1968522,294.8440119,235.9987558,256.1502734,272.0159827,214.6088276,0.136719,0.138951,0.133929,0.133929,0.10548199999999999,264969600.0
1012,1985-01-16,20105,2446082.0,296.3096352,238.9633931,276.3877864,343.2490371,346.9575219,295.0786271,236.077347,256.2009349,272.0513251,214.6215109,0.135045,0.137277,0.135045,0.135045,0.10636099999999998,189884800.0
1013,1985-01-17,20106,2446083.0,297.3282747,252.7222793,277.7869461,344.2987122,347.7179293,295.3131958,236.1547039,256.251099,272.0864704,214.6336172,0.135045,0.137277,0.125558,0.125558,0.098889,547523200.0
1014,1985-01-18,20107,2446084.0,298.3468323,266.3472488,279.2008735,345.3425934,348.4780575,295.5477339,236.2308024,256.3007483,272.1214043,214.6451383,0.125558,0.13058,0.125,0.12779000000000001,0.100647,352665600.0
1015,1985-01-21,20110,2446087.0,301.4016775,306.1557382,283.5238133,348.4372869,350.7565449,296.2509114,236.4512931,256.4464155,272.2247761,214.6760915,0.13058,0.131696,0.13058,0.13058,0.102845,325427200.0
1016,1985-01-22,20111,2446088.0,302.4195743,318.9747103,284.9899678,349.4557463,351.5153315,296.4850601,236.5221121,256.4938206,272.2587091,214.6851805,0.134487,0.135045,0.134487,0.134487,0.105921,424838400.0
1017,1985-01-23,20112,2446089.0,303.4372325,331.5405771,286.4680317,350.4672344,352.273729,296.7190429,236.591562,256.540629,272.2923632,214.69365,0.134487,0.135045,0.13225399999999998,0.13225399999999998,0.104163,430505600.0
1018,1985-01-24,20113,2446090.0,304.4546306,343.8609522,287.9577315,351.4714864,353.0317201,296.9528372,236.6596299,256.5868326,272.3257325,214.7015013,0.13225399999999998,0.13225399999999998,0.12946400000000002,0.12946400000000002,0.101966,397062400.0
1019,1985-01-25,20114,2446091.0,305.4717509,355.9639192,289.458869,352.4682281,353.7892891,297.1864227,236.7263047,256.6324248,272.3588127,214.7087376,0.12946400000000002,0.13225399999999998,0.126674,0.13225399999999998,0.104163,318460800.0
1020,1985-01-28,20117,2446094.0,308.5213095,31.5325541,294.029872,355.4104936,356.0593232,297.8857354,236.9178755,256.7654806,272.4562873,214.7267993,0.135045,0.136719,0.135045,0.135045,0.10636099999999998,412182400.0
1021,1985-01-29,20118,2446095.0,309.5371925,43.40149689,295.57599,356.3742395,356.8150658,298.1182953,236.9788836,256.8085743,272.4881787,214.731618,0.135045,0.13616099999999998,0.13337100000000002,0.13337100000000002,0.10504200000000001,223731200.0
1022,1985-01-30,20119,2446096.0,310.5527426,55.42693174,297.1334049,357.3289381,357.5703184,298.3505503,237.0384505,256.8510284,272.5197625,214.735841,0.13337100000000002,0.13616099999999998,0.13337100000000002,0.13337100000000002,0.10504200000000001,492441600.0
1023,1985-01-31,20120,2446097.0,311.5679522,67.6999243,298.7022159,358.2742435,358.3250668,298.5824797,237.096565,256.8928349,272.5510325,214.7394697,0.13337100000000002,0.133929,0.12946400000000002,0.12946400000000002,0.101966,276236800.0
1024,1985-02-01,20121,2446098.0,312.5828149,80.30236863,300.2825533,359.2097953,359.0792963,298.8140611,237.1532142,256.9339845,272.5819808,214.742504,0.12946400000000002,0.130022,0.126674,0.12779000000000001,0.100647,137737600.0
1025,1985-02-04,20124,2446101.0,315.6252707,120.5677776,305.0944177,1.954116548,1.338712888,299.5064713,237.3142142,257.0533664,272.6727851,214.7480075,0.13058,0.131138,0.13058,0.13058,0.102845,218019200.0
1026,1985-02-05,20125,2446102.0,316.6387054,134.7903291,306.7226616,2.846781926,2.09071104,299.7364089,237.364839,257.0917558,272.7023287,214.7486234,0.131696,0.133929,0.131696,0.131696,0.103724,190041600.0
1027,1985-02-06,20126,2446103.0,317.651788,149.2977232,308.3634314,3.727707037,2.842122029,299.9658724,237.4139148,257.1294204,272.73149,214.7486224,0.133929,0.133929,0.133929,0.133929,0.10548199999999999,194432000.0
1028,1985-02-07,20127,2446104.0,318.6645308,163.9687088,310.0169786,4.596472399,3.592945413,300.1948429,237.4614301,257.1663521,272.7602624,214.7480056,0.133929,0.135603,0.13337100000000002,0.13337100000000002,0.10504200000000001,245481600.0
1029,1985-02-08,20128,2446105.0,319.6769512,178.6718343,311.6835642,5.452652862,4.343188088,300.423306,237.5073785,257.2025482,272.7886447,214.7467791,0.13337100000000002,0.133929,0.131696,0.13337100000000002,0.10504200000000001,132025600.0
1030,1985-02-11,20131,2446108.0,322.7124516,221.9352939,316.7641487,7.94124322,6.590552894,301.1055355,237.6357893,257.3067299,272.8714752,214.7395436,0.13616099999999998,0.137277,0.13616099999999998,0.13616099999999998,0.10724000000000002,346953600.0
1031,1985-02-12,20132,2446109.0,323.7237274,235.8933836,318.4854175,8.742532375,7.338584514,301.3318406,237.6754293,257.3399824,272.8983134,214.7359732,0.13616099999999998,0.136719,0.13281300000000001,0.13281300000000001,0.104603,226508800.0
1032,1985-02-13,20133,2446110.0,324.7347167,249.6056273,320.220891,9.528831558,8.086073191,301.557555,237.7134686,257.3724846,272.9247554,214.7318276,0.13281300000000001,0.13281300000000001,0.126674,0.126674,0.099768,527027200.0
1033,1985-02-14,20134,2446111.0,325.7454024,263.0895683,321.970715,10.29956874,8.833011458,301.7826486,237.7498906,257.4042233,272.9507895,214.7271038,0.126674,0.12779000000000001,0.123326,0.123326,0.097131,426832000.0
1034,1985-02-15,20135,2446112.0,326.755762,276.365578,323.7349866,11.05413772,9.579387915,302.0070892,237.7846778,257.4351834,272.9764022,214.7217977,0.123326,0.125558,0.12220999999999999,0.125,0.09845,173622400.0
1035,1985-02-19,20139,2446116.0,330.7934287,327.6034616,330.9361587,13.8974482,12.55900287,302.8976804,237.9071722,257.5509713,273.0743945,214.6946969,0.12444200000000001,0.12444200000000001,0.123326,0.123326,0.097131,149833600.0
1036,1985-02-20,20140,2446117.0,331.8017828,339.9527743,332.7715624,14.56093071,13.30237102,303.1183927,237.9335808,257.577859,273.0977358,214.6864602,0.123326,0.123884,0.117746,0.117746,0.092736,219968000.0
1037,1985-02-21,20141,2446118.0,332.8096718,352.1232299,334.6201951,15.20392091,14.04510449,303.3382823,237.9582941,257.6039139,273.1206064,214.6776512,0.119978,0.12053599999999999,0.119978,0.119978,0.09449400000000001,308224000.0
1038,1985-02-22,20142,2446119.0,333.8170797,4.13260693,336.4813543,15.8255849,14.78719489,303.5573282,237.9813115,257.629135,273.1430055,214.6682794,0.119978,0.12444200000000001,0.119978,0.123326,0.097131,226531200.0
1039,1985-02-25,20145,2446122.0,336.8362822,39.59590151,342.1293261,17.55379985,17.00952699,304.2092,238.0401964,257.6997912,273.2073689,214.6368857,0.123326,0.123884,0.121652,0.121652,0.095813,98537600.0
1040,1985-02-26,20146,2446123.0,337.8416369,51.4371826,344.0284065,18.08118287,17.74896299,304.4246663,238.0564384,257.7216714,273.2278751,214.6253592,0.121652,0.12220999999999999,0.11942,0.11942,0.094055,188966400.0
1041,1985-02-27,20147,2446124.0,338.8464505,63.42339971,345.932231,18.58259809,18.48771236,304.6391839,238.0709872,257.7427119,273.2479027,214.6133146,0.11942,0.11942,0.11216500000000001,0.11216500000000001,0.088341,403580800.0
1042,1985-02-28,20148,2446125.0,339.850713,75.64611179,347.8380506,19.05702932,19.2257641,304.852729,238.0838418,257.7629087,273.2674473,214.6007575,0.11216500000000001,0.11216500000000001,0.110491,0.110491,0.087022,319065600.0
1043,1985-03-01,20149,2446126.0,340.8544152,88.19556,349.742595,19.50343605,19.96310624,305.065277,238.0949997,257.7822566,273.2865026,214.5876921,0.110491,0.111049,0.107143,0.111049,0.087462,247430400.0
1044,1985-03-04,20152,2446129.0,343.8620873,128.4783968,355.4070461,20.66384502,22.17074511,305.6966707,238.118252,257.8351302,273.3406487,214.5454621,0.112723,0.11607100000000001,0.112723,0.112723,0.08878,153104000.0
1045,1985-03-05,20153,2446130.0,344.8634906,142.8453755,357.2617756,20.98745799,22.90512235,305.9049604,238.1225787,257.851002,273.3576581,214.5303746,0.115513,0.115513,0.115513,0.115513,0.090978,130771200.0
1046,1985-03-06,20154,2446131.0,345.8643269,157.5923956,359.0896467,21.27770516,23.63873801,306.1121215,238.1251891,257.8659868,273.3741355,214.5147855,0.115513,0.115513,0.10993299999999999,0.10993299999999999,0.08658300000000001,193603200.0
1047,1985-03-07,20155,2446132.0,346.8646148,172.5900949,0.883626113,21.53356298,24.37159684,306.3181361,238.1260872,257.880085,273.3900804,214.4987038,0.10993299999999999,0.110491,0.098772,0.098772,0.077793,733980800.0
1048,1985-03-08,20156,2446133.0,347.8643804,187.6788504,2.636123059,21.75404764,25.10371164,306.5229913,238.1252825,257.8933022,273.4054976,214.4821438,0.098772,0.098772,0.09263400000000001,0.09598200000000001,0.07559500000000001,473558400.0
1049,1985-03-11,20159,2446136.0,350.8608143,232.0077293,7.562474817,22.1941102,27.29576334,307.1304746,238.112763,257.9277426,273.4486492,214.4297569,0.09933,0.099888,0.09933,0.09933,0.07823200000000001,286003200.0
1050,1985-03-12,20160,2446137.0,351.8587279,246.15616,9.065594895,22.26420041,28.02505753,307.3305431,238.1052426,257.9374931,273.4620047,214.4114303,0.10267899999999999,0.103795,0.10267899999999999,0.10267899999999999,0.08086900000000001,219430400.0
1051,1985-03-13,20161,2446138.0,352.8561961,259.9407111,10.48484906,22.29474218,28.7536621,307.5293505,238.096048,257.9463704,273.4748357,214.3926785,0.10267899999999999,0.10267899999999999,0.097098,0.097098,0.076474,251126400.0
1052,1985-03-14,20162,2446139.0,353.8532091,273.3806274,11.81193039,22.28510457,29.48157274,307.7268618,238.0851754,257.954365,273.4871318,214.3735016,0.097098,0.09765599999999999,0.097098,0.097098,0.076474,241606400.0
1053,1985-03-15,20163,2446140.0,354.8497531,286.5111228,13.03896551,22.23476292,30.20878322,307.9230415,238.0726223,257.961468,273.4988826,214.3539001,0.097098,0.103237,0.09654,0.101004,0.079551,181417600.0
1054,1985-03-18,20166,2446143.0,357.8364188,324.4415322,16.05041471,21.8363357,32.38615199,308.5032586,238.0248967,257.9773698,273.5307882,214.2925833,0.102121,0.103237,0.102121,0.102121,0.08043,124768000.0
1055,1985-03-19,20167,2446144.0,358.8309366,336.7092625,16.81179988,21.62085275,33.11050462,308.6937906,238.0056554,257.9808627,273.5402957,214.2713318,0.102121,0.103237,0.098214,0.098214,0.07735299999999999,171449600.0
1056,1985-03-20,20168,2446145.0,359.8249138,348.8311241,17.44466268,21.36443876,33.83413331,308.8828414,237.9847674,257.9834558,273.5492392,214.2496925,0.09933,0.101004,0.09933,0.09933,0.07823200000000001,404969600.0
1057,1985-03-21,20169,2446146.0,0.818338528,0.828101007,17.9461924,21.06769178,34.55703575,309.0703871,237.9622482,257.9851542,273.5576215,214.2276792,0.101004,0.10267899999999999,0.101004,0.101004,0.079551,162467200.0
1058,1985-03-22,20170,2446147.0,1.811199691,12.72304034,18.31476307,20.73147764,35.27920952,309.2564043,237.9381152,257.9859644,273.5654459,214.2053064,0.101004,0.10267899999999999,0.09933,0.09933,0.07823200000000001,80371200.0
1059,1985-03-25,20173,2446150.0,4.78629535,48.12230626,18.62657657,19.49910992,37.44132647,309.8050547,237.856215,257.9831301,273.5856051,214.1361731,0.09933,0.09933,0.09654,0.09654,0.076035,109961600.0
1060,1985-03-26,20174,2446151.0,5.776796395,59.98429431,18.4747039,19.01967674,38.16054843,309.9847244,237.8258083,257.9804492,273.5912277,214.1125003,0.10044600000000001,0.10044600000000001,0.10044600000000001,0.10044600000000001,0.079111,121430400.0
1061,1985-03-27,20175,2446152.0,6.766680787,71.98279496,18.20349653,18.50969856,38.87901748,310.1627446,237.7938769,257.9769069,273.5963023,214.0885316,0.10044600000000001,0.101563,0.09765599999999999,0.09765599999999999,0.076914,111350400.0
1062,1985-03-28,20176,2446153.0,7.755937619,84.19454799,17.82076495,17.97192715,39.59672491,310.3390879,237.7604368,257.9725054,273.6008271,214.0642755,0.09765599999999999,0.09933,0.09765599999999999,0.09765599999999999,0.076914,129606400.0
1063,1985-03-29,20177,2446154.0,8.744556504,96.70021443,17.33613287,17.40942527,40.31366094,310.5137259,237.725503,257.9672454,273.6047992,214.0397389,0.09765599999999999,0.09933,0.09765599999999999,0.098772,0.077793,87180800.0
1064,1985-04-01,20180,2446157.0,11.7065052,136.6845279,15.3923875,15.60839022,42.45973747,311.0271153,237.6118832,257.9463119,273.6133544,213.9645006,0.098772,0.101004,0.09654,0.09654,0.076035,114060800.0
1065,1985-04-02,20181,2446158.0,12.69250931,150.9570593,14.62873284,14.98301807,43.17349031,311.1946413,237.5711197,257.9376156,273.615071,213.938895,0.09654,0.097098,0.09375,0.09375,0.073837,227427200.0
1066,1985-04-03,20182,2446159.0,13.6778694,165.6621619,13.83340241,14.35200458,43.88643602,311.360324,237.5289421,257.9280657,273.6162185,213.9130399,0.09375,0.094308,0.09375,0.09375,0.073837,242659200.0
1067,1985-04-04,20183,2446160.0,14.66260743,180.6986537,13.02272695,13.71965141,44.59858317,311.524146,237.485376,257.9176726,273.6168032,213.8869504,0.09375,0.094308,0.092076,0.093192,0.073398,161862400.0
1068,1985-04-08,20187,2446164.0,18.59598302,241.0426895,9.936507955,11.26267043,47.43953875,312.1605414,237.2978291,257.867969,273.6137315,213.7806373,0.093192,0.09375,0.087612,0.087612,0.069003,198732800.0
1069,1985-04-09,20188,2446165.0,19.5780684,255.4617828,9.271925687,10.68696526,48.14794533,312.3148096,237.2477488,257.8535597,273.6116397,213.7536427,0.087612,0.08817,0.087612,0.087612,0.069003,263894400.0
1070,1985-04-10,20189,2446166.0,20.55967469,269.4567365,8.671870245,10.13409813,48.85563038,312.4670793,237.1964257,257.8383589,273.6090116,213.7264928,0.09375,0.09486599999999999,0.09375,0.09375,0.073837,226912000.0
1071,1985-04-11,20190,2446167.0,21.54080109,283.0247728,8.144129088,9.607285216,49.56259258,312.6173115,237.1438743,257.8223637,273.6058396,213.6991893,0.095424,0.098214,0.095424,0.095424,0.075156,146675200.0
1072,1985-04-12,20191,2446168.0,22.52144415,296.1937443,7.694728902,9.109421545,50.26883043,312.765468,237.0901122,257.8055733,273.602118,213.6717357,0.095424,0.095424,0.09263400000000001,0.093192,0.073398,72531200.0
1073,1985-04-15,20194,2446171.0,25.46043244,333.8113969,6.852961617,7.81347743,52.38320033,313.1971462,236.921797,257.7504737,273.5876463,213.5885567,0.095424,0.09654,0.095424,0.095424,0.075156,59830400.0
1074,1985-04-16,20195,2446172.0,26.43910182,345.907015,6.746528667,7.453691184,53.08654863,313.3366751,236.8634451,257.7305597,273.5817303,213.560598,0.09654,0.097098,0.09654,0.09654,0.076035,67648000.0
1075,1985-04-17,20196,2446173.0,27.41726796,357.8663682,6.727114599,7.132347343,53.78918073,313.4739769,236.8040249,257.7098921,273.5752784,213.532548,0.101004,0.102121,0.101004,0.101004,0.079551,123244800.0
1076,1985-04-18,20197,2446174.0,28.39492642,9.732814786,6.79344008,6.850394148,54.49109939,313.6090266,236.743572,257.6884848,273.5682985,213.5044232,0.102121,0.10267899999999999,0.102121,0.102121,0.08043,202428800.0
1077,1985-04-19,20198,2446175.0,29.37207197,21.5450641,6.943638739,6.608500102,55.19230656,313.7417996,236.6821234,257.6663524,273.5607987,213.47624,0.102121,0.102121,0.099888,0.10044600000000001,0.079111,96028800.0
1078,1985-04-22,20201,2446178.0,32.30036419,57.01574951,7.872998487,6.126135075,57.29166034,314.1262075,236.4921701,257.5957441,273.5352544,213.3914954,0.10044600000000001,0.10044600000000001,0.09654,0.09654,0.076035,102592000.0
1079,1985-04-23,20202,2446179.0,33.27538568,68.97806166,8.333086851,6.046365337,57.99001495,314.24962,236.4271029,257.5708467,273.5257445,213.3632274,0.098772,0.09933,0.098772,0.098772,0.077793,118294400.0
1080,1985-04-24,20203,2446180.0,34.24985247,81.084522,8.863434926,6.006607978,58.68764634,314.3706248,236.3612184,257.5452866,273.5157432,213.3349679,0.098772,0.10044600000000001,0.098214,0.098214,0.07735299999999999,78937600.0
1081,1985-04-25,20204,2446181.0,35.22375332,93.3884528,9.461102039,6.006342436,59.38454699,314.4891929,236.2945488,257.5190725,273.5052522,213.3067252,0.098214,0.098772,0.098214,0.098214,0.07735299999999999,87628800.0
1082,1985-04-26,20205,2446182.0,36.19707729,105.9474665,10.12321298,6.044931741,60.08070844,314.605295,236.2271258,257.492212,273.494272,213.2785063,0.098214,0.101004,0.09765599999999999,0.09765599999999999,0.076914,119705600.0
1083,1985-04-29,20208,2446185.0,39.11350621,145.7062751,12.46909944,6.386142437,62.16467615,314.9385164,236.0206508,257.4078283,273.4583988,213.1940552,0.09765599999999999,0.098214,0.094308,0.094308,0.074277,62204800.0
1084,1985-04-30,20209,2446186.0,40.0844606,159.7765137,13.36256985,6.572154068,62.85780879,315.0444742,235.9505333,257.3784635,273.4454698,213.1659979,0.09486599999999999,0.095424,0.09486599999999999,0.09486599999999999,0.07471599999999999,94729600.0
1085,1985-05-01,20210,2446187.0,41.05483406,174.2523086,14.30801545,6.79276801,63.55018183,315.1478389,235.879831,257.3485028,273.4320657,213.1380058,0.09486599999999999,0.095424,0.093192,0.093192,0.073398,57344000.0
1086,1985-05-02,20211,2446188.0,42.02464879,189.0735077,15.30341823,7.047030987,64.24180635,315.2485963,235.8085869,257.3179662,273.4181993,213.1100966,0.092076,0.092076,0.085938,0.085938,0.06768400000000001,329772800.0
1087,1985-05-03,20212,2446189.0,42.9939357,204.1367704,16.34692596,7.333977735,64.9326994,315.3467351,235.7368468,257.286877,273.403887,213.0822906,0.085938,0.08984400000000001,0.085938,0.089286,0.07032100000000001,158121600.0
1088,1985-05-06,20215,2446192.0,45.89897126,249.3352107,19.74988238,8.381067539,67.00117128,315.6252899,235.5190753,257.1904972,273.3584085,212.9996694,0.089286,0.090402,0.08817,0.08817,0.06944199999999999,56134400.0
1089,1985-05-07,20216,2446193.0,46.86646535,263.9258444,20.97032724,8.788818591,67.68929931,315.7127696,235.4457482,257.1573727,273.3424183,212.9724254,0.089286,0.089286,0.089286,0.089286,0.07032100000000001,107609600.0
1090,1985-05-08,20217,2446194.0,47.83356104,278.1089113,22.23182919,9.224221172,68.37675346,315.7975055,235.3720979,257.1237568,273.3260087,212.9453328,0.088728,0.088728,0.088728,0.088728,0.069882,144390400.0
1091,1985-05-09,20218,2446195.0,48.80026698,291.845982,23.5333814,9.686250701,69.06353513,315.8794608,235.2981513,257.0896531,273.3091759,212.9183924,0.089286,0.08984400000000001,0.089286,0.089286,0.07032100000000001,127075200.0
1092,1985-05-10,20219,2446196.0,49.76659026,305.1393691,24.87410542,10.17389699,69.74964705,315.9586016,235.2239393,257.055069,273.2919198,212.8916082,0.089286,0.09151799999999999,0.089286,0.090402,0.0712,136080000.0
1093,1985-05-13,20222,2446199.0,52.66333128,342.7964044,29.12434938,11.78078377,71.80401895,316.1788566,235.0000793,256.9485638,273.2376637,212.8122876,0.090402,0.09096,0.089286,0.089286,0.07032100000000001,87225600.0
1094,1985-05-14,20223,2446200.0,53.62818847,354.8248925,30.61536166,12.36128392,72.48751133,316.2464743,234.925189,256.9122017,273.2187797,212.7862346,0.089286,0.08984400000000001,0.08817,0.08817,0.06944199999999999,121744000.0
1095,1985-05-15,20224,2446201.0,54.5926915,6.708998287,32.14287784,12.96273953,73.17036629,316.3111578,234.8502368,256.875442,273.1995155,212.7604001,0.089286,0.09096,0.089286,0.089286,0.07032100000000001,130435200.0
1096,1985-05-16,20225,2446202.0,55.55684267,18.51436387,33.7066526,13.58430947,73.85258988,316.3728887,234.7752674,256.8383055,273.1798834,212.7347993,0.095424,0.098214,0.095424,0.095424,0.075156,230540800.0
1097,1985-05-17,20226,2446203.0,56.52064247,30.29977343,35.30651332,14.22518408,74.53418687,316.4316494,234.7003254,256.8008126,273.1598954,212.709447,0.095424,0.098772,0.09486599999999999,0.097098,0.076474,211859200.0
1098,1985-05-20,20229,2446206.0,59.40990628,66.0104532,40.32169538,16.25600454,76.57523925,316.5899339,234.4760954,256.6863885,273.0979044,212.635012,0.097098,0.09933,0.095424,0.095424,0.075156,197187200.0
1099,1985-05-21,20230,2446207.0,60.37226173,78.15735821,42.06514029,16.96661862,77.25434038,316.6366363,234.401687,256.6476565,273.0765945,212.6107762,0.09486599999999999,0.09486599999999999,0.09263400000000001,0.09263400000000001,0.07295800000000001,152544000.0
1100,1985-05-22,20231,2446208.0,61.33423506,90.47753159,43.84437796,17.69294888,77.93280935,316.6802784,234.3275097,256.6086543,273.0549721,212.586841,0.09263400000000001,0.093192,0.092076,0.092076,0.072519,120556800.0
1101,1985-05-23,20232,2446209.0,62.29581444,102.9989781,45.65932351,18.43436788,78.6106389,316.7208412,234.2535985,256.5693946,273.0330415,212.5632116,0.09151799999999999,0.09151799999999999,0.08817,0.08817,0.06944199999999999,239164800.0
1102,1985-05-24,20233,2446210.0,63.25698812,115.7494854,47.50982184,19.19027876,79.28782103,316.758307,234.1799875,256.5298895,273.0108062,212.5398916,0.08817,0.08817,0.080915,0.080915,0.063729,589478400.0
1103,1985-05-28,20237,2446214.0,67.09748157,169.554347,55.25976804,22.34799478,81.98995991,316.8769202,233.8892332,256.3696846,272.9189212,212.449803,0.079799,0.079799,0.075335,0.075335,0.059333000000000004,510966400.0
1104,1985-05-29,20238,2446215.0,68.05656359,183.7772962,57.28064752,23.16850474,82.66384734,316.8987238,233.8176529,256.3291747,272.8952607,212.4281207,0.076451,0.07700900000000001,0.076451,0.076451,0.060213,246556800.0
1105,1985-05-30,20239,2446216.0,69.01525803,198.2819001,59.33251169,24.0005793,83.3370928,316.9173879,233.7465985,256.2885271,272.8713546,212.4068017,0.078683,0.079799,0.078683,0.078683,0.061971000000000005,314921600.0
1106,1985-05-31,20240,2446217.0,69.97359203,213.0093515,61.41357941,24.84383137,84.00971234,316.9329176,233.6761136,256.2477683,272.8472219,212.3858629,0.078683,0.08035700000000001,0.077567,0.077567,0.061091,369420800.0
1107,1985-06-03,20243,2446220.0,72.84672969,257.523215,67.80798418,27.43700673,86.02396513,316.9607008,233.4684492,256.1250361,272.7736025,212.3254481,0.07589299999999999,0.07589299999999999,0.07142899999999999,0.07142899999999999,0.05625700000000001,576016000.0
1108,1985-06-04,20244,2446221.0,73.80390664,272.063971,69.97968338,28.32135671,86.69421151,316.9636634,233.4005853,256.0840153,272.7486737,212.3061222,0.07700900000000001,0.077567,0.07700900000000001,0.07700900000000001,0.060652,401923200.0
1109,1985-06-05,20245,2446222.0,74.76084874,286.2711692,72.16538492,29.21510483,87.36387916,316.963451,233.333437,256.0429504,272.7235495,212.2871986,0.07700900000000001,0.07924099999999999,0.075335,0.075335,0.059333000000000004,286406400.0
1110,1985-06-06,20246,2446223.0,75.71757242,300.0772677,74.36090287,30.11791225,88.03297186,316.9600492,233.267027,256.0018489,272.6982298,212.2686755,0.07589299999999999,0.07589299999999999,0.07589299999999999,0.07589299999999999,0.059773,271196800.0
1111,1985-06-07,20247,2446224.0,76.67409412,313.4545709,76.56184091,31.02945081,88.70149586,316.9534486,233.2013821,255.9607222,272.6727189,212.2505553,0.07589299999999999,0.07589299999999999,0.073103,0.073103,0.057575,475238400.0
1112,1985-06-10,20250,2446227.0,79.54260959,351.2606836,83.15143809,33.81335678,90.70375047,316.9144352,233.0093619,255.8373637,272.5951368,212.1986885,0.073103,0.073661,0.071987,0.071987,0.056696,316131200.0
1113,1985-06-11,20251,2446228.0,80.49847983,3.289029423,85.32866137,34.75678412,91.37009791,316.8950407,232.9471114,255.7963208,272.5689707,212.182267,0.071987,0.073661,0.071987,0.071987,0.056696,300720000.0
1114,1985-06-12,20252,2446229.0,81.45421848,15.16142765,87.48928044,35.70748378,92.03592619,316.872465,232.8857994,255.755353,272.5426761,212.1662987,0.071987,0.072545,0.070313,0.070313,0.055378,247990400.0
1115,1985-06-13,20253,2446230.0,82.40983354,26.95977764,89.62959526,36.66519768,92.70124323,316.8467196,232.8254613,255.7144824,272.5162678,212.150795,0.070313,0.070871,0.06640599999999999,0.06640599999999999,0.052301,379523200.0
